LineNr.	PosWords	NegWords	hasShift	NrPron	hasExcl	logNr	Label
1247	7	5	1	0	0	4.927253685157205	0
1248	11	6	1	0	0	5.093750200806762	0
1249	4	0	1	0	1	4.477336814478207	0
1250	5	2	1	0	0	4.189654742026425	1
1251	20	5	1	0	1	5.123963979403259	0
1252	21	3	1	0	1	5.6240175061873385	0
1253	7	0	1	0	0	4.574710978503383	1
1254	9	5	1	0	0	4.787491742782046	1
1255	14	6	1	0	1	5.247024072160486	0
1256	6	2	1	0	0	4.31748811353631	1
1257	6	0	1	1	0	4.51085950651685	0
1258	5	4	1	0	1	5.043425116919247	0
1259	12	3	1	0	1	5.0369526024136295	1
1260	10	1	1	0	1	4.74493212836325	1
1261	3	1	1	0	0	4.477336814478207	0
1262	8	4	1	1	1	4.77912349311153	0
1263	2	1	1	0	1	4.356708826689592	0
1264	11	6	1	0	0	5.204006687076795	0
1265	6	4	1	0	1	4.553876891600541	0
1266	8	6	1	0	0	4.90527477843843	0
1267	10	8	1	1	1	5.0369526024136295	0
1268	10	1	1	1	0	4.634728988229636	1
1269	12	10	1	0	0	5.3981627015177525	0
1270	5	4	1	0	0	4.634728988229636	0
1271	10	3	1	0	1	5.043425116919247	1
1272	23	9	1	0	1	5.645446897643238	0
1273	10	5	1	0	1	5.318119993844216	0
1274	7	4	1	0	0	4.844187086458591	0
1275	4	4	1	0	0	4.812184355372417	0
1276	26	7	1	0	0	5.6240175061873385	0
1277	13	5	1	0	1	5.560681631015528	0
1278	11	5	1	0	0	4.804021044733257	1
1279	2	2	1	1	0	4.060443010546419	1
1280	14	3	1	0	0	5.0369526024136295	0
1281	6	1	1	0	0	4.941642422609304	0
1282	14	3	1	0	0	4.962844630259907	1
1283	18	6	1	0	0	5.1647859739235145	1
1284	14	2	0	0	0	4.543294782270004	0
1285	11	7	1	0	0	4.875197323201151	0
1286	31	7	1	0	1	5.602118820879701	1
1287	35	13	1	1	0	6.238324625039508	0
1288	4	0	1	0	0	4.0943445622221	1
1289	9	5	1	3	1	5.111987788356544	1
1290	15	6	1	0	0	5.153291594497779	0
1291	14	8	1	1	0	5.44673737166631	1
1292	13	7	1	1	0	5.278114659230517	0
1293	15	1	0	0	0	4.5217885770490405	0
1294	23	7	1	0	0	5.575949103146316	0
1295	12	7	1	0	1	4.820281565605037	1
1296	11	3	1	0	0	4.919980925828125	0
1297	12	5	1	0	1	5.075173815233827	1
1298	14	1	1	0	0	5.204006687076795	1
1299	14	7	1	0	1	5.327876168789581	1
1300	8	7	1	0	1	5.384495062789089	0
1301	16	7	1	0	0	5.214935757608986	0
1302	8	4	1	0	0	4.804021044733257	0
1303	11	0	1	0	0	4.882801922586371	0
1304	10	11	1	0	0	5.680172609017068	1
1305	9	4	1	0	0	5.187385805840755	0
1306	5	1	1	0	0	4.1588830833596715	1
1307	9	4	1	0	1	5.327876168789581	0
1308	10	1	1	0	1	4.795790545596741	1
1309	23	2	1	0	0	5.71042701737487	1
1310	16	4	1	0	0	5.147494476813453	1
1311	27	5	1	0	0	5.733341276897746	1
1312	20	7	1	0	1	5.811140992976701	1
1313	12	0	1	0	1	5.402677381872279	1
1314	11	4	1	0	0	4.624972813284271	1
1315	15	3	1	0	0	4.605170185988092	1
1316	15	6	1	1	0	5.056245805348308	0
1317	9	0	1	1	0	4.941642422609304	0
1318	7	3	1	0	0	4.941642422609304	0
1319	4	2	1	0	0	4.31748811353631	0
1320	11	3	0	0	0	5.14166355650266	1
1321	11	3	1	0	0	4.983606621708336	0
1322	7	3	1	0	1	4.653960350157523	0
1323	34	7	1	0	0	5.730099782973574	1
1324	8	3	1	0	0	4.330733340286331	1
1325	6	1	0	0	0	4.276666119016055	1
1326	6	6	1	0	0	4.927253685157205	0
1327	14	3	1	0	0	4.927253685157205	1
1328	14	3	1	0	0	5.4638318050256105	0
1329	26	21	1	0	0	6.208590026096629	0
1330	8	0	1	0	0	4.127134385045092	1
1331	12	3	1	0	1	4.7535901911063645	1
1332	7	1	1	0	0	4.948759890378168	0
1333	20	4	0	0	0	5.056245805348308	1
1334	8	3	1	0	0	4.605170185988092	1
1335	5	4	1	0	0	4.51085950651685	1
1336	9	0	1	2	0	4.990432586778736	1
1337	5	3	1	0	1	4.59511985013459	0
1338	7	4	1	0	0	4.897839799950911	0
1339	12	5	1	1	0	4.718498871295094	0
1340	8	0	1	0	0	4.143134726391533	1
1341	9	0	1	0	1	4.465908118654584	1
1342	19	6	1	0	0	5.3230099791384085	0
1343	6	1	1	0	0	4.406719247264253	1
1344	19	4	1	1	0	5.0369526024136295	0
1345	8	4	1	0	0	4.477336814478207	0
1346	11	1	1	1	0	4.477336814478207	0
1347	18	14	1	0	0	5.799092654460526	0
1348	10	7	1	0	0	4.867534450455582	0
1349	10	2	0	1	0	4.836281906951478	1
1350	38	16	1	0	0	6.061456918928017	0
1351	14	1	1	0	1	5.017279836814924	0
1352	6	1	0	0	0	4.127134385045092	1
1353	9	2	1	0	0	4.430816798843313	1
1354	10	12	1	0	0	5.153291594497779	1
1355	7	4	1	1	1	5.147494476813453	0
1356	4	7	1	0	0	4.248495242049359	0
1357	8	2	1	0	0	4.718498871295094	0
1358	3	0	1	0	0	4.007333185232471	1
1359	14	4	1	0	0	5.225746673713202	0
1360	10	0	0	0	0	4.770684624465665	0
1361	22	0	1	0	1	5.278114659230517	1
1362	16	2	1	1	0	5.0238805208462765	1
1363	6	1	0	0	0	4.219507705176107	1
1364	14	4	1	0	0	5.017279836814924	1
1365	9	4	1	0	0	5.075173815233827	0
1366	17	7	1	0	0	5.288267030694535	1
1367	6	1	1	0	0	4.382026634673881	0
1368	13	4	1	0	0	4.8283137373023015	1
1369	11	4	1	0	0	4.844187086458591	0
1370	23	3	1	0	0	5.424950017481403	1
1371	3	8	1	0	1	4.406719247264253	0
1372	16	8	1	0	0	4.8283137373023015	0
1373	11	3	1	1	0	5.181783550292085	0
1374	12	7	1	0	0	4.927253685157205	0
1375	15	5	1	0	0	4.962844630259907	1
1376	4	1	1	1	1	4.941642422609304	0
1377	13	4	1	1	0	5.420534999272286	0
1378	8	2	1	0	1	4.867534450455582	1
1379	19	3	1	0	0	4.804021044733257	1
1380	19	15	1	1	1	5.739792912179234	0
1381	19	11	1	1	0	5.472270673671475	1
1382	4	1	1	0	0	4.356708826689592	1
1383	14	3	1	0	0	4.962844630259907	0
1384	12	1	1	0	0	4.770684624465665	0
1385	17	2	1	0	0	5.1647859739235145	1
1386	13	3	1	0	0	4.836281906951478	0
1387	5	1	1	0	0	4.189654742026425	0
1388	9	3	1	0	0	4.634728988229636	1
1389	6	1	0	0	0	4.2626798770413155	1
1390	10	3	1	0	0	5.170483995038151	0
1391	9	0	1	0	0	4.060443010546419	1
1392	17	3	1	0	1	5.049856007249537	1
1393	7	2	1	0	0	4.219507705176107	1
1394	12	6	1	0	0	5.220355825078324	0
1395	5	2	1	0	0	4.574710978503383	0
1396	29	9	1	3	1	5.817111159963204	1
1397	5	3	1	0	1	5.247024072160486	0
1398	3	2	1	0	1	4.07753744390572	1
1399	18	6	1	0	1	5.393627546352362	0
1400	9	2	1	0	0	4.442651256490317	0
1401	7	1	1	0	0	4.969813299576001	0
1402	12	5	1	0	0	5.214935757608986	1
1403	11	2	1	1	0	4.77912349311153	0
1404	5	2	1	0	0	4.110873864173311	0
1405	11	0	1	0	0	4.68213122712422	1
1406	16	3	1	0	0	4.700480365792417	1
1407	4	6	1	0	1	4.90527477843843	0
1408	27	5	1	0	0	5.313205979041787	0
1409	8	2	0	0	1	4.727387818712341	1
1410	19	8	1	0	0	5.5093883366279774	0
1411	10	12	1	0	1	5.236441962829949	0
1412	18	4	1	0	0	5.214935757608986	0
1413	19	1	0	0	0	5.081404364984463	1
1414	9	2	0	0	0	4.0943445622221	1
1415	5	3	1	0	0	4.605170185988092	0
1416	20	6	1	0	0	5.075173815233827	0
1417	23	13	1	0	1	6.021023349349527	0
1418	8	5	1	0	1	5.14166355650266	1
1419	22	9	1	1	1	5.8944028342648505	0
1420	12	9	1	0	0	5.117993812416755	0
1421	6	4	1	0	0	4.532599493153256	1
1422	10	5	1	0	0	4.430816798843313	0
1423	12	5	1	0	0	4.795790545596741	1
1424	29	12	1	0	1	6.035481432524756	0
1425	12	0	1	0	0	4.584967478670572	1
1426	13	3	1	1	0	5.062595033026967	1
1427	14	2	1	0	0	5.111987788356544	1
1428	15	5	1	1	0	5.10594547390058	1
1429	10	8	1	0	1	5.111987788356544	0
1430	5	6	0	0	0	4.6913478822291435	0
1431	6	3	1	0	0	4.356708826689592	0
1432	15	11	1	0	1	5.4638318050256105	0
1433	12	6	1	0	1	4.787491742782046	0
1434	29	25	1	0	0	6.104793232414985	1
1435	5	7	1	0	0	4.127134385045092	0
1436	8	2	1	1	0	4.919980925828125	0
1437	16	2	1	0	0	5.308267697401205	0
1438	6	2	1	1	0	4.127134385045092	0
1439	22	8	1	2	0	6.063785208687608	0
1440	26	10	1	0	1	5.556828061699537	0
1441	12	5	1	0	1	5.37989735354046	1
1442	30	9	1	0	1	5.749392985908253	0
1443	18	4	1	0	1	5.278114659230517	1
1444	10	7	1	0	1	5.537334267018537	0
1445	18	6	1	1	1	5.53338948872752	0
1446	12	3	1	0	1	5.087596335232384	0
1447	17	5	1	0	1	5.209486152841421	1
1448	7	3	1	0	0	4.812184355372417	1
1449	8	1	1	1	0	4.770684624465665	0
1450	15	5	1	0	0	5.5053315359323625	0
1451	15	2	1	0	0	4.836281906951478	1
1452	29	4	1	0	0	5.442417710521793	1
1453	8	9	1	0	0	5.117993812416755	0
1454	19	9	1	1	1	5.8377304471659395	1
1455	8	4	1	0	0	4.61512051684126	0
1456	16	2	1	0	0	4.74493212836325	1
1457	5	4	1	1	0	4.330733340286331	0
1458	19	10	1	1	1	5.6937321388027	0
1459	11	2	1	0	0	4.718498871295094	1
1460	5	2	1	0	1	4.290459441148391	0
1461	10	2	1	1	1	5.351858133476067	0
1462	28	13	1	1	0	5.916202062607435	0
1463	12	4	1	1	1	4.844187086458591	1
1464	9	4	1	0	0	4.762173934797756	1
1465	11	6	1	0	0	5.0238805208462765	0
1466	19	4	1	0	1	4.859812404361672	1
1467	17	6	1	1	0	5.676753802268282	1
1468	9	1	0	0	0	4.68213122712422	0
1469	5	1	0	0	0	4.1588830833596715	0
1470	29	5	1	0	1	5.8888779583328805	1
1471	6	2	1	0	0	4.700480365792417	1
1472	32	9	1	0	0	5.641907070938114	1
1473	6	6	1	0	0	5.030437921392435	0
1474	13	6	1	0	1	5.198497031265826	1
1475	8	2	1	0	1	4.997212273764115	0
1476	4	2	1	0	0	4.290459441148391	1
1477	12	2	1	0	0	4.2626798770413155	0
1478	8	2	1	0	0	4.1588830833596715	1
1479	17	5	1	0	1	5.2574953720277815	1
1480	5	3	1	0	0	5.1298987149230735	0
1481	15	1	1	0	0	5.003946305945459	0
1482	8	2	1	0	0	4.7535901911063645	0
1483	9	1	1	1	0	4.30406509320417	1
1484	14	6	1	0	0	4.787491742782046	1
1485	9	7	1	0	0	4.812184355372417	1
1486	17	3	1	0	1	5.308267697401205	0
1487	9	1	1	0	1	4.77912349311153	0
1488	30	11	1	0	0	5.932245187448011	0
1489	13	2	1	0	1	4.912654885736052	0
1490	8	4	1	0	0	4.997212273764115	0
1491	9	1	1	0	0	4.430816798843313	0
1492	9	2	1	0	0	4.564348191467836	1
1493	6	3	0	1	0	4.584967478670572	1
1494	8	0	0	0	0	4.174387269895637	1
1495	11	2	1	1	1	4.77912349311153	1
1496	10	2	0	0	0	4.882801922586371	0
1497	27	9	1	0	0	5.872117789475416	0
1498	8	3	1	0	0	4.90527477843843	0
1499	27	8	1	1	1	5.820082930352362	0
1500	11	3	1	0	1	5.062595033026967	0
1501	14	2	1	1	0	5.247024072160486	0
1502	3	1	1	0	1	4.060443010546419	0
1503	6	4	1	0	1	4.219507705176107	1
1504	5	4	1	0	0	4.875197323201151	1
1505	6	6	1	0	0	5.030437921392435	0
1506	34	9	1	0	1	6.298949246855942	0
1507	8	4	1	0	0	4.6443908991413725	0
1508	13	6	1	1	0	4.890349128221754	0
1509	5	5	1	0	1	4.867534450455582	0
1510	27	7	1	3	1	5.805134968916488	0
1511	5	3	1	0	0	4.290459441148391	0
1512	6	3	1	0	1	4.532599493153256	0
1513	11	7	1	1	1	5.262690188904886	0
1514	18	5	1	0	0	5.480638923341991	0
1515	4	2	1	0	0	4.564348191467836	1
1516	7	0	0	0	0	4.0943445622221	0
1517	9	5	1	0	1	5.267858159063328	0
1518	9	4	0	0	0	4.74493212836325	0
1519	5	3	1	0	0	4.127134385045092	0
1520	8	4	0	0	0	4.795790545596741	1
1521	12	5	1	0	1	5.236441962829949	0
1522	13	13	1	0	1	5.638354669333745	1
1523	12	10	1	0	0	5.293304824724492	0
1524	15	1	0	0	0	4.962844630259907	0
1525	8	0	0	0	1	4.060443010546419	1
1526	3	4	1	0	0	3.9889840465642745	1
1527	11	13	1	0	0	4.948759890378168	0
1528	1	1	1	0	1	4.110873864173311	1
1529	10	2	1	0	0	4.605170185988092	1
1530	16	11	0	0	1	5.293304824724492	1
1531	15	9	1	0	1	5.267858159063328	0
1532	5	2	1	0	1	4.7535901911063645	1
1533	14	5	1	0	0	4.990432586778736	1
1534	13	7	1	0	0	4.8283137373023015	0
1535	9	3	1	0	1	4.356708826689592	0
1536	7	3	1	0	0	4.663439094112067	1
1537	10	5	1	0	1	5.147494476813453	0
1538	12	9	1	0	1	5.5254529391317835	0
1539	11	8	1	1	0	5.384495062789089	0
1540	3	2	1	0	0	4.04305126783455	0
1541	15	6	1	0	1	5.3981627015177525	0
1542	4	4	1	0	0	4.382026634673881	1
1543	11	0	1	0	1	5.017279836814924	1
1544	4	2	1	0	0	4.127134385045092	0
1545	6	0	1	0	1	4.61512051684126	1
1546	7	3	0	0	1	4.90527477843843	1
1547	9	8	1	1	1	5.209486152841421	0
1548	19	8	1	0	0	5.5053315359323625	1
1549	28	3	1	1	0	5.3471075307174685	1
1550	14	5	1	0	0	5.0689042022202315	0
1551	10	5	1	0	0	4.882801922586371	0
1552	7	6	1	0	1	4.983606621708336	0
1553	16	6	1	0	0	4.9344739331306915	0
1554	4	2	0	0	0	4.3694478524670215	0
1555	15	7	1	0	0	5.568344503761097	0
1556	11	3	1	0	1	4.927253685157205	1
1557	10	1	1	0	1	4.727387818712341	0
1558	12	2	0	0	0	4.624972813284271	1
1559	23	7	1	0	0	5.170483995038151	0
1560	8	1	0	0	0	4.653960350157523	1
1561	19	4	1	0	0	5.159055299214529	1
1562	11	9	1	0	1	5.455321115357702	0
1563	25	7	1	0	0	5.214935757608986	1
1564	35	19	1	0	1	5.988961416889864	0
1565	20	6	1	0	0	6.042632833682381	0
1566	12	3	1	0	0	4.700480365792417	0
1567	9	5	0	0	0	5.0238805208462765	0
1568	7	1	1	0	1	4.532599493153256	0
1569	15	2	1	0	1	5.438079308923196	0
1570	10	5	1	0	0	4.663439094112067	1
1571	4	0	0	0	1	4.605170185988092	1
1572	16	16	1	0	1	5.8805329864007	1
1573	22	6	1	0	1	6.037870919922137	0
1574	10	1	1	0	1	4.795790545596741	1
1575	11	4	1	0	0	5.170483995038151	1
1576	10	4	1	0	0	5.1647859739235145	0
1577	9	4	1	0	1	5.337538079701318	0
1578	10	0	1	0	1	4.564348191467836	1
1579	10	0	1	0	1	5.0238805208462765	1
1580	8	8	1	0	0	5.0238805208462765	0
1581	6	5	0	1	1	4.927253685157205	1
1582	12	1	1	0	0	5.081404364984463	1
1583	10	4	1	1	0	4.795790545596741	1
1584	8	2	1	1	0	4.77912349311153	1
1585	12	2	1	0	0	5.2574953720277815	0
1586	11	7	1	0	0	5.19295685089021	0
1587	11	5	1	0	0	4.59511985013459	0
1588	16	2	0	0	0	4.700480365792417	1
1589	9	2	1	0	0	4.356708826689592	1
1590	11	12	1	0	0	5.6240175061873385	0
1591	10	3	1	0	0	5.075173815233827	0
1592	9	5	1	1	0	4.948759890378168	0
1593	4	6	1	0	0	4.59511985013459	0
1594	3	4	0	0	0	4.68213122712422	0
1595	7	0	1	0	0	4.6443908991413725	0
1596	9	2	0	0	0	4.48863636973214	1
1597	6	1	1	0	0	4.174387269895637	1
1598	6	2	1	0	1	4.532599493153256	1
1599	9	3	1	0	0	4.812184355372417	0
1600	3	0	1	0	0	4.59511985013459	1
1601	10	3	1	0	0	4.882801922586371	0
1602	13	4	1	0	1	4.997212273764115	1
1603	18	6	1	2	0	5.318119993844216	1
1604	3	5	1	0	0	5.0689042022202315	0
1605	9	1	1	0	0	4.248495242049359	1
1606	15	12	1	0	0	5.44673737166631	0
1607	8	2	1	1	0	4.477336814478207	0
1608	13	6	1	0	0	4.77912349311153	1
1609	7	1	1	0	0	4.204692619390966	1
1610	9	6	1	0	0	5.111987788356544	1
1611	10	6	1	0	1	4.836281906951478	0
1612	9	10	1	0	0	4.955827057601261	0
1613	5	3	1	0	0	4.709530201312334	0
1614	9	1	1	0	0	4.77912349311153	1
1615	8	3	1	0	0	5.293304824724492	0
1616	3	1	1	0	0	4.219507705176107	0
1617	11	7	1	1	1	5.318119993844216	0
1618	19	5	1	1	1	5.225746673713202	1
1619	6	2	1	0	0	4.060443010546419	0
1620	18	17	1	0	0	5.846438775057725	0
1621	7	1	0	0	0	4.219507705176107	1
1622	12	7	1	0	0	5.049856007249537	0
1623	13	2	1	0	0	4.997212273764115	1
1624	13	6	1	0	1	5.159055299214529	0
1625	5	6	1	0	0	4.997212273764115	0
1626	38	10	1	0	1	6.0867747269123065	0
1627	18	8	1	0	0	5.365976015021851	0
1628	12	2	1	0	1	4.897839799950911	1
1629	20	13	1	0	0	5.929589143389895	0
1630	7	1	0	0	0	4.110873864173311	1
1631	11	7	1	0	0	5.075173815233827	0
1632	8	3	1	0	0	4.983606621708336	0
1633	9	4	0	0	0	4.343805421853684	1
1634	17	6	1	0	0	5.327876168789581	0
1635	17	2	1	0	0	5.247024072160486	1
1636	27	10	1	0	1	6.169610732491456	0
1637	10	4	1	0	1	4.812184355372417	0
1638	4	0	1	0	1	4.248495242049359	1
1639	19	3	1	0	0	5.1647859739235145	1
1640	10	8	1	1	0	5.14166355650266	1
1641	9	1	0	0	0	4.61512051684126	1
1642	14	3	1	0	1	4.912654885736052	0
1643	23	7	1	0	0	5.056245805348308	1
1644	11	4	1	0	0	4.574710978503383	1
1645	19	7	1	0	1	5.556828061699537	0
1646	5	4	1	0	1	4.68213122712422	1
1647	8	4	1	0	0	4.672828834461906	0
1648	9	5	1	0	0	4.836281906951478	0
1649	4	1	1	0	1	4.110873864173311	0
1650	7	4	1	0	1	5.030437921392435	0
1651	11	0	1	0	1	5.170483995038151	0
1652	21	3	1	0	0	5.472270673671475	0
1653	16	2	1	0	1	4.890349128221754	1
1654	25	11	1	0	1	5.91350300563827	1
1655	15	3	1	0	1	4.770684624465665	1
1656	4	3	1	0	0	4.584967478670572	0
1657	16	6	1	0	1	5.181783550292085	0
1658	15	7	1	0	0	5.0238805208462765	0
1659	11	3	1	0	1	4.890349128221754	1
1660	4	2	1	0	1	4.61512051684126	0
1661	17	4	1	1	0	5.209486152841421	1
1662	14	7	1	0	0	5.159055299214529	0
1663	4	6	1	0	0	4.574710978503383	0
1664	5	2	1	0	0	4.465908118654584	1
1665	12	5	1	0	0	5.0689042022202315	1
1666	12	4	1	0	0	5.043425116919247	0
1667	16	6	1	1	0	5.4638318050256105	1
1668	0	0	0	0	0	4.499809670330265	0
1669	20	8	1	0	0	5.3230099791384085	1
1670	19	1	1	1	0	4.875197323201151	1
1671	8	0	1	0	0	4.406719247264253	1
1672	6	1	1	0	0	4.343805421853684	0
1673	4	1	1	0	1	4.795790545596741	0
1674	11	3	0	3	0	4.867534450455582	1
1675	6	7	1	0	0	5.135798437050262	0
1676	31	2	1	0	1	5.442417710521793	1
1677	16	3	1	0	0	5.375278407684165	0
1678	10	3	1	0	0	5.181783550292085	0
1679	19	4	1	0	0	5.655991810819852	0
1680	27	23	1	0	0	6.137727054086234	1
1681	9	0	1	0	0	4.68213122712422	1
1682	13	7	1	0	1	5.375278407684165	1
1683	3	2	1	0	0	4.1588830833596715	1
1684	8	7	1	0	0	4.955827057601261	0
1685	14	2	1	0	1	4.820281565605037	1
1686	13	6	0	0	0	4.941642422609304	1
1687	2	5	1	0	0	4.3694478524670215	0
1688	18	4	0	0	1	4.955827057601261	1
1689	9	1	1	0	0	4.624972813284271	1
1690	6	2	0	0	0	4.276666119016055	1
1691	12	6	1	0	1	4.795790545596741	1
1692	3	3	1	0	0	4.804021044733257	0
1693	7	4	1	0	0	4.543294782270004	0
1694	4	2	0	1	0	4.1588830833596715	1
1695	9	4	1	0	0	4.8283137373023015	0
1696	7	5	1	0	1	4.867534450455582	0
1697	20	4	1	0	0	5.739792912179234	1
1698	0	0	0	0	0	5.313205979041787	1
1699	6	5	1	0	1	4.8283137373023015	0
1700	12	4	1	0	0	5.1298987149230735	0
1701	10	3	1	0	1	4.962844630259907	1
1702	15	5	1	1	0	5.442417710521793	0
1703	11	3	1	1	1	5.123963979403259	0
1704	11	3	1	0	0	4.962844630259907	0
1705	8	5	1	0	0	4.859812404361672	0
1706	16	2	1	0	0	4.8283137373023015	0
1707	8	3	0	0	0	4.61512051684126	1
1708	8	1	1	0	0	4.941642422609304	1
1709	9	5	1	1	0	4.844187086458591	0
1710	4	4	1	0	1	4.330733340286331	0
1711	18	9	1	0	1	5.541263545158426	0
1712	7	1	1	1	1	4.68213122712422	0
1713	3	6	0	0	1	4.77912349311153	0
1714	10	4	1	0	0	5.241747015059643	0
1715	15	9	1	0	1	5.056245805348308	1
1716	14	3	1	0	0	5.220355825078324	1
1717	8	4	1	0	0	4.859812404361672	0
1718	10	5	1	0	1	4.919980925828125	0
1719	38	8	1	0	0	6.035481432524756	0
1720	17	9	1	0	0	5.272999558563747	0
1721	5	4	1	0	1	4.727387818712341	1
